id,company,track,title,url,publish_date,authors,in_scope,scope_reason
dbx-e-amd-mi250,databricks,engineering,Training LLMs with AMD MI250 GPUs and MosaicML,https://www.databricks.com/blog/amd-mi250,2023-06-30,Abhi Venigalla,TRUE,
dbx-r-mpt-30b,databricks,research,MPT-30B: Raising the bar for open-source foundation models,https://www.databricks.com/blog/mpt-30b,2023-06-22,The Databricks AI Research Team,TRUE,
dbx-r-introducing-ai2-olmo,databricks,research,Introducing AI2 OLMo (Open Language Model),https://www.databricks.com/blog/introducing-ai2-olmo,2023-06-02,Jonathan Frankle,TRUE,
dbx-e-cloudflare-r2-mosaicml,databricks,engineering,Cloudflare R2 and MosaicML: Train LLMs on Any Compute with Zero Switching Costs,https://www.databricks.com/blog/cloudflare-r2-mosaicml,2023-05-23,Abhinav Venigalla,TRUE,
dbx-r-mpt-7b,databricks,research,"Introducing MPT-7B: A New Standard for Open-Source, Commercially Usable LLMs",https://www.databricks.com/blog/mpt-7b,2023-05-05,The Databricks AI Research Team,TRUE,
dbx-r-diffusion,databricks,research,How We Trained Stable Diffusion for Less than $50k (Part 3),https://www.databricks.com/blog/diffusion,2023-04-28,Mihir Patel|Erica Ji Yuen|Cory Stephenson|Landan Seguin,TRUE,
dbx-e-coreweave-nvidia-h100-part-1,databricks,engineering,Benchmarking Large Language Models on NVIDIA H100 GPUs with CoreWeave (Part 1),https://www.databricks.com/blog/coreweave-nvidia-h100-part-1,2023-04-27,Daya Khudia|Vitaliy Chiley,TRUE,
dbx-r-stable-diffusion-2,databricks,research,Training Stable Diffusion from Scratch for <$50k with MosaicML (Part 2),https://www.databricks.com/blog/stable-diffusion-2,2023-04-26,Mihir Patel|Cory Stephenson|Landan Seguin|Austin Jacobson|Erica Ji Yuen,TRUE,
dbx-r-mosaicbert,databricks,research,MosaicBERT: Pretraining BERT from Scratch for $20,https://www.databricks.com/blog/mosaicbert,2023-03-09,Jacob Portes|Alex Trott|Daniel King|Sam Havens|Erica Ji Yuen,TRUE,
dbx-e-mosaicml-streamingdataset,databricks,engineering,"MosaicML StreamingDataset: Fast, Accurate Streaming of Training Data from Cloud Storage",https://www.databricks.com/blog/mosaicml-streamingdataset,2023-02-09,James Knighton|Karan Jariwala|Davis Blalock|Erica Ji Yuen,TRUE,
dbx-r-llm-evaluation-for-icl,databricks,research,Blazingly Fast LLM Evaluation for In-Context Learning,https://www.databricks.com/blog/llm-evaluation-for-icl,2023-02-02,Jeremy Dohmann,TRUE,
dbx-r-mosaic-image-segmentation,databricks,research,5x Faster Image Segmentation Training with MosaicML Recipes,https://www.databricks.com/blog/mosaic-image-segmentation,2022-11-17,Landan Seguin|Cory Stephenson|Erica Ji Yuen,TRUE,
dbx-r-mlperf-nlp-nov2022,databricks,research,MosaicML Delivers Leading NLP Performance in MLPerf v2.1,https://www.databricks.com/blog/mlperf-nlp-nov2022,2022-11-09,Daya Khudia|Nikhil Sardana|Sam Havens|Alex Trott|Erica Ji Yuen,TRUE,
dbx-r-gpt-3-quality-for-500k,databricks,research,Mosaic LLMs: GPT-3 quality for <$500k,https://www.databricks.com/blog/gpt-3-quality-for-500k,2022-09-29,Abhi Venigalla|Linden Li,TRUE,
dbx-e-billion-parameter-gpt-training-made-easy,databricks,engineering,Mosaic LLMs (Part 1): Billion-Parameter GPT Training Made Easy,https://www.databricks.com/blog/billion-parameter-gpt-training-made-easy,2022-08-11,Abhi Venigalla|Linden Li,TRUE,
dbx-r-behind-the-scenes,databricks,research,Behind the Scenes: Setting a Baseline for Image Segmentation Speedups,https://www.databricks.com/blog/behind-the-scenes,2022-07-28,Landan Seguin,TRUE,
dbx-r-mosaic-resnet-deep-dive,databricks,research,Mosaic ResNet Deep Dive,https://www.databricks.com/blog/mosaic-resnet-deep-dive,2022-07-18,Matthew Leavitt,TRUE,
dbx-r-mlperf-2022,databricks,research,MosaicML Satisfies the Need for Speed with MLPerf Results,https://www.databricks.com/blog/mlperf-2022,2022-06-29,Bandish Shah|Daya Khudia|Hanlin Tang,TRUE,
dbx-e-farewell-oom,databricks,engineering,"Farewell, CUDA OOM: Automatic Gradient Accumulation",https://www.databricks.com/blog/farewell-oom,2022-06-23,Mihir Patel|Erica Ji Yuen,TRUE,
dbx-r-mosaic-resnet,databricks,research,Blazingly Fast Computer Vision Training with the Mosaic ResNet and Composer,https://www.databricks.com/blog/mosaic-resnet,2022-06-09,Matthew Leavitt|Erica Ji Yuen|Kobie Crawford,TRUE,
dbx-r-efficiently-estimating-pareto-frontiers,databricks,research,Efficiently Estimating Pareto Frontiers with Cyclic Learning Rate Schedules,https://www.databricks.com/blog/efficiently-estimating-pareto-frontiers,2022-04-08,Jacob Portes,TRUE,
dbx-r-5-best-practices-for-efficient-model-training,databricks,research,5 Best Practices for Efficient Model Training,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/5-best-practices-for-efficient-model-training,,,TRUE,migrated-lost
dbx-r-ai-models-critical-ip-1,databricks,research,AI Models are Critical IP (Part 1),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/ai-models-critical-ip-1,,,FALSE,company-news
dbx-r-ai-models-critical-ip-2,databricks,research,AI Models are Critical IP (Part 2),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/ai-models-critical-ip-2,,,FALSE,company-news
dbx-e-aws-composer,databricks,engineering,Composer on AWS,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/aws-composer,,,TRUE,migrated-lost
dbx-r-best-practices-dec-2021,databricks,research,Best Practices (Dec 2021),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/best-practices-dec-2021,,,TRUE,migrated-lost
dbx-e-build-ai-models-on-any-cloud-in-your-secure-environment,databricks,engineering,Build AI Models on Any Cloud in Your Secure Environment,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/build-ai-models-on-any-cloud-in-your-secure-environment,,,FALSE,product-launch
dbx-e-comet,databricks,engineering,Comet Integration,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/comet,,,FALSE,product-launch
dbx-e-composer-0-10-release,databricks,engineering,Composer 0.10 Release,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/composer-0-10-release,,,TRUE,migrated-lost
dbx-e-composer-0-11-release,databricks,engineering,Composer 0.11 Release,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/composer-0-11-release,,,TRUE,migrated-lost
dbx-e-composer-0-9-release,databricks,engineering,Composer 0.9 Release,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/composer-0-9-release,,,TRUE,migrated-lost
dbx-e-composer-ffcv-faster-together,databricks,engineering,Composer + FFCV: Faster Together,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/composer-ffcv-faster-together,,,TRUE,migrated-lost
dbx-r-dream3d,databricks,research,Dream3D,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/dream3d,,,TRUE,migrated-lost
dbx-r-founders-blog,databricks,research,Founders Blog,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/founders-blog,,,FALSE,company-news
dbx-e-genai-mosaicml-and-oracle,databricks,engineering,GenAI: MosaicML and Oracle,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/genai-mosaicml-and-oracle,,,FALSE,company-news
dbx-e-inference-launch,databricks,engineering,Inference Launch,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/inference-launch,,,FALSE,product-launch
dbx-e-introducing-mosaicml-cloud,databricks,engineering,Introducing MosaicML Cloud,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/introducing-mosaicml-cloud,,,FALSE,product-launch
dbx-r-introducing-pubmed-gpt,databricks,research,Introducing PubMed GPT,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/introducing-pubmed-gpt,,,TRUE,migrated-lost
dbx-r-making-ml-training-efficient-algorithmically,databricks,research,Making ML Training Efficient Algorithmically,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/making-ml-training-efficient-algorithmically,,,TRUE,migrated-lost
dbx-r-metadialog-customer-spotlight,databricks,research,MetaDialog Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/metadialog-customer-spotlight,,,FALSE,customer-story
dbx-r-methodology,databricks,research,Methodology,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/methodology,,,TRUE,migrated-lost
dbx-e-mosaicml-cloud-demo,databricks,engineering,MosaicML Cloud Demo,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/mosaicml-cloud-demo,,,FALSE,product-launch
dbx-r-mosaicml-databricks-generative-ai-for-all,databricks,research,MosaicML + Databricks: Generative AI for All,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/mosaicml-databricks-generative-ai-for-all,,,FALSE,company-news
dbx-r-natural-synthetics,databricks,research,Natural Synthetics,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/natural-synthetics,,,TRUE,migrated-lost
dbx-r-othersideai-customer-spotlight,databricks,research,OthersideAI Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/othersideai-customer-spotlight,,,FALSE,customer-story
dbx-r-personal-ai-customer-spotlight,databricks,research,Personal AI Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/personal-ai-customer-spotlight,,,FALSE,customer-story
dbx-r-replit,databricks,research,Replit Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/replit,,,FALSE,customer-story
dbx-r-stable-diffusion-1,databricks,research,How We Trained Stable Diffusion for Less than $50k (Part 1),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/stable-diffusion-1,,,TRUE,migrated-lost
dbx-r-stable-diffusion-part-3,databricks,research,Training Stable Diffusion from Scratch (Part 3),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/stable-diffusion-part-3,,,TRUE,migrated-lost
dbx-r-stardog-customer-spotlight,databricks,research,Stardog Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/stardog-customer-spotlight,,,FALSE,customer-story
dbx-e-supercharge-training-composer,databricks,engineering,Supercharge Training with Composer,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/supercharge-training-composer,,,TRUE,migrated-lost
dbx-r-train-custom-gpt-diffusion-models,databricks,research,Train Custom GPT + Diffusion Models,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/train-custom-gpt-diffusion-models,,,TRUE,migrated-lost
dbx-r-training-stable-diffusion-from-scratch-costs-160k,databricks,research,Training Stable Diffusion from Scratch Costs $160k,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/training-stable-diffusion-from-scratch-costs-160k,,,TRUE,migrated-lost
dbx-r-training-stable-diffusion-from-scratch-part-2,databricks,research,Training Stable Diffusion from Scratch (Part 2),https://web.archive.org/web/2023/https://www.mosaicml.com/blog/training-stable-diffusion-from-scratch-part-2,,,TRUE,migrated-lost
dbx-r-twelve-labs,databricks,research,Twelve Labs Customer Spotlight,https://web.archive.org/web/2023/https://www.mosaicml.com/blog/twelve-labs,,,FALSE,customer-story
